time,f0,loudness
0.0,0.0,0.1542799472808838
0.0029024943310657597,0.0,0.19264648854732513
0.005804988662131519,0.0,0.23080706596374512
0.008707482993197279,0.0,0.26432400941848755
0.011609977324263039,0.0,0.28481581807136536
0.014512471655328799,0.0,0.3034358024597168
0.017414965986394557,0.0,0.32274726033210754
0.020317460317460317,0.0,0.3323834538459778
0.023219954648526078,0.0,0.3404422402381897
0.026122448979591838,0.0,0.35022541880607605
0.029024943310657598,0.0,0.36015525460243225
0.03192743764172336,0.0,0.37141990661621094
0.034829931972789115,0.0,0.38777872920036316
0.03773242630385488,774.9981,0.40486109256744385
0.040634920634920635,774.9981,0.42447787523269653
0.04353741496598639,774.9981,0.4423462748527527
0.046439909297052155,774.9981,0.4517987072467804
0.04934240362811791,774.9981,0.452775239944458
0.052244897959183675,774.9981,0.4486965835094452
0.05514739229024943,774.9981,0.4374631345272064
0.058049886621315196,774.9981,0.42500922083854675
0.06095238095238095,774.9981,0.40873968601226807
0.06385487528344672,774.9981,0.38280943036079407
0.06675736961451247,774.9981,0.35321176052093506
0.06965986394557823,774.9981,0.3316240608692169
0.07256235827664399,774.9981,0.31561607122421265
0.07546485260770976,774.9981,0.3063127398490906
0.0783673469387755,774.9981,0.3041839003562927
0.08126984126984127,774.9981,0.31051066517829895
0.08417233560090703,774.9981,0.32302942872047424
0.08707482993197278,774.9981,0.3399794101715088
0.08997732426303855,774.9981,0.3542507290840149
0.09287981859410431,774.9981,0.370170921087265
0.09578231292517007,774.9981,0.38716253638267517
0.09868480725623582,774.9981,0.40451303124427795
0.10158730158730159,774.9981,0.4190414249897003
0.10448979591836735,774.9981,0.4306700527667999
0.1073922902494331,774.9981,0.43872272968292236
0.11029478458049886,774.9981,0.443659245967865
0.11319727891156463,774.9981,0.44817695021629333
0.11609977324263039,774.9981,0.4509305953979492
0.11900226757369614,774.9981,0.44955384731292725
0.1219047619047619,774.9981,0.4449351727962494
0.12480725623582767,774.9981,0.4397767186164856
0.12770975056689343,774.9981,0.4315468966960907
0.1306122448979592,774.9981,0.421653687953949
0.13351473922902493,774.9981,0.41264259815216064
0.1364172335600907,774.9981,0.40362295508384705
0.13931972789115646,774.9981,0.393456369638443
0.14222222222222222,774.9981,0.3841365575790405
0.14512471655328799,774.9981,0.37470027804374695
0.14802721088435375,774.9981,0.3676353693008423
0.1509297052154195,774.9981,0.36253079771995544
0.15383219954648525,774.9981,0.3600180447101593
0.156734693877551,774.9981,0.3578351140022278
0.15963718820861678,774.9981,0.3573819100856781
0.16253968253968254,774.9981,0.3558833599090576
0.1654421768707483,774.9981,0.3547872304916382
0.16834467120181407,774.9981,0.3555936813354492
0.17124716553287983,774.9981,0.3550940454006195
0.17414965986394557,774.9981,0.3543396592140198
0.17705215419501133,774.9981,0.35300013422966003
0.1799546485260771,774.9981,0.35363563895225525
0.18285714285714286,774.9981,0.353421688079834
0.18575963718820862,774.9981,0.35449257493019104
0.18866213151927438,774.9981,0.35567280650138855
0.19156462585034015,774.9981,0.3560120463371277
0.19446712018140588,774.9981,0.3539741337299347
0.19736961451247165,774.9981,0.35073399543762207
0.2002721088435374,774.9981,0.34719613194465637
0.20317460317460317,774.9981,0.34086593985557556
0.20607709750566894,774.9981,0.3352133631706238
0.2089795918367347,774.9981,0.32782095670700073
0.21188208616780047,774.9981,0.3209511637687683
0.2147845804988662,774.9981,0.31148722767829895
0.21768707482993196,774.9981,0.30569005012512207
