time,f0,loudness
0.0,0.0,0.1342121809720993
0.0029024943310657597,0.0,0.16077391803264618
0.005804988662131519,0.0,0.18294717371463776
0.008707482993197279,0.0,0.2021225094795227
0.011609977324263039,0.0,0.21836143732070923
0.014512471655328799,0.0,0.23127618432044983
0.017414965986394557,714.79297,0.23601113259792328
0.020317460317460317,718.9338,0.23924537003040314
0.023219954648526078,718.9338,0.2423168271780014
0.026122448979591838,718.9338,0.24472758173942566
0.029024943310657598,718.9338,0.24369420111179352
0.03192743764172336,718.9338,0.24479085206985474
0.034829931972789115,718.9338,0.24711190164089203
0.03773242630385488,723.0985,0.24867330491542816
0.040634920634920635,723.0985,0.2522020936012268
0.04353741496598639,723.0985,0.2520076632499695
0.046439909297052155,723.0985,0.2512592077255249
0.04934240362811791,718.9338,0.2501961290836334
0.052244897959183675,718.9338,0.2532349228858948
0.05514739229024943,718.9338,0.2589525282382965
0.058049886621315196,723.0985,0.26351532340049744
0.06095238095238095,718.9338,0.2686869502067566
0.06385487528344672,723.0985,0.27327558398246765
0.06675736961451247,723.0985,0.2792833745479584
0.06965986394557823,723.0985,0.28372853994369507
0.07256235827664399,723.0985,0.2880803644657135
0.07546485260770976,723.0985,0.290015310049057
0.0783673469387755,723.0985,0.2877523601055145
0.08126984126984127,723.0985,0.28638824820518494
0.08417233560090703,723.0985,0.2858630120754242
0.08707482993197278,723.0985,0.2833367884159088
0.08997732426303855,723.0985,0.2834392786026001
0.09287981859410431,723.0985,0.28386178612709045
0.09578231292517007,723.0985,0.28385859727859497
0.09868480725623582,723.0985,0.2865930199623108
0.10158730158730159,723.0985,0.2930309772491455
0.10448979591836735,723.0985,0.299667626619339
0.1073922902494331,723.0985,0.3084005117416382
0.11029478458049886,723.0985,0.31534910202026367
0.11319727891156463,723.0985,0.317266047000885
0.11609977324263039,723.0985,0.31869763135910034
0.11900226757369614,723.0985,0.32258233428001404
0.1219047619047619,723.0985,0.32202786207199097
0.12480725623582767,723.0985,0.31987446546554565
0.12770975056689343,723.0985,0.31886711716651917
0.1306122448979592,723.0985,0.3177490830421448
0.13351473922902493,723.0985,0.3167157769203186
0.1364172335600907,723.0985,0.31823307275772095
0.13931972789115646,723.0985,0.3199937641620636
0.14222222222222222,723.0985,0.3200598955154419
0.14512471655328799,723.0985,0.32223421335220337
0.14802721088435375,723.0985,0.3252235949039459
0.1509297052154195,723.0985,0.32430171966552734
0.15383219954648525,723.0985,0.3199460208415985
0.156734693877551,723.0985,0.31794410943984985
0.15963718820861678,723.0985,0.31577885150909424
0.16253968253968254,723.0985,0.3131767809391022
0.1654421768707483,723.0985,0.3106364607810974
0.16834467120181407,723.0985,0.3095860779285431
0.17124716553287983,723.0985,0.3076633810997009
0.17414965986394557,723.0985,0.3089129328727722
0.17705215419501133,723.0985,0.3117218613624573
0.1799546485260771,723.0985,0.31243038177490234
0.18285714285714286,723.0985,0.31405818462371826
0.18575963718820862,723.0985,0.31804847717285156
0.18866213151927438,723.0985,0.3230336904525757
0.19156462585034015,723.0985,0.3274399936199188
0.19446712018140588,723.0985,0.3319237232208252
0.19736961451247165,723.0985,0.33617156744003296
0.2002721088435374,723.0985,0.34005776047706604
0.20317460317460317,723.0985,0.34580153226852417
0.20607709750566894,723.0985,0.3519223928451538
0.2089795918367347,723.0985,0.3556264340877533
0.21188208616780047,723.0985,0.35718923807144165
0.2147845804988662,723.0985,0.36043787002563477
0.21768707482993196,723.0985,0.36324483156204224
0.22058956916099773,723.0985,0.3643409311771393
0.2234920634920635,723.0985,0.3669258952140808
0.22639455782312926,723.0985,0.3666437566280365
0.22929705215419502,723.0985,0.363505482673645
0.23219954648526078,723.0985,0.3600832223892212
0.23510204081632652,723.0985,0.35647571086883545
0.23800453514739228,723.0985,0.3514935374259949
0.24090702947845805,723.0985,0.34574094414711
0.2438095238095238,723.0985,0.34238046407699585
0.24671201814058957,723.0985,0.3397189974784851
0.24961451247165534,723.0985,0.3361753523349762
0.2525170068027211,723.0985,0.3316618502140045
0.25541950113378686,723.0985,0.3274590075016022
0.2583219954648526,723.0985,0.3229941725730896
0.2612244897959184,723.0985,0.31717756390571594
0.26412698412698415,723.0985,0.30916133522987366
0.26702947845804986,723.0985,0.297163188457489
0.2699319727891156,723.0985,0.27989378571510315
0.2728344671201814,0.0,0.2648388743400574
0.27573696145124715,0.0,0.25057253241539
0.2786394557823129,0.0,0.2380734533071518
0.2815419501133787,0.0,0.22543112933635712
0.28444444444444444,0.0,0.21553143858909607
0.2873469387755102,0.0,0.20793673396110535
0.29024943310657597,0.0,0.20546108484268188
0.29315192743764173,0.0,0.2068924456834793
0.2960544217687075,0.0,0.21024289727210999
0.29895691609977326,0.0,0.2145640254020691
0.301859410430839,0.0,0.21919603645801544
0.3047619047619048,0.0,0.22457028925418854
0.3076643990929705,0.0,0.22972217202186584
0.31056689342403626,0.0,0.23543059825897217
0.313469387755102,0.0,0.2388167530298233
0.3163718820861678,0.0,0.2407745122909546
0.31927437641723355,0.0,0.24145306646823883
0.3221768707482993,0.0,0.2416565716266632
0.3250793650793651,0.0,0.2396436631679535
0.32798185941043084,0.0,0.2362987995147705
0.3308843537414966,0.0,0.23200304806232452
0.33378684807256237,0.0,0.22718246281147003
0.33668934240362813,0.0,0.22428655624389648
0.3395918367346939,0.0,0.22444869577884674
0.34249433106575966,0.0,0.2283860146999359
0.3453968253968254,0.0,0.23346875607967377
0.34829931972789113,0.0,0.2417927086353302
0.3512018140589569,0.0,0.2510996162891388
0.35410430839002266,0.0,0.2603858709335327
0.3570068027210884,0.0,0.2677333354949951
0.3599092970521542,0.0,0.2734134793281555
0.36281179138321995,0.0,0.2768702507019043
0.3657142857142857,0.0,0.27728599309921265
0.3686167800453515,0.0,0.2755643129348755
0.37151927437641724,0.0,0.27282601594924927
0.374421768707483,0.0,0.2685471475124359
0.37732426303854877,0.0,0.26202958822250366
0.38022675736961453,0.0,0.25648602843284607
0.3831292517006803,0.0,0.25186851620674133
0.38603174603174606,0.0,0.24978771805763245
0.38893424036281177,0.0,0.24886395037174225
0.39183673469387753,0.0,0.25125637650489807
0.3947392290249433,0.0,0.2549554407596588
0.39764172335600906,0.0,0.26311662793159485
0.4005442176870748,718.9338,0.2737489938735962
0.4034467120181406,718.9338,0.2883802354335785
0.40634920634920635,718.9338,0.3033898174762726
0.4092517006802721,718.9338,0.31580644845962524
0.4121541950113379,718.9338,0.32783588767051697
0.41505668934240364,718.9338,0.3386574685573578
0.4179591836734694,718.9338,0.34899193048477173
0.42086167800453517,718.9338,0.35504940152168274
0.42376417233560093,718.9338,0.36069661378860474
0.4266666666666667,718.9338,0.3632812201976776
0.4295691609977324,718.9338,0.3639371395111084
0.43247165532879817,718.9338,0.3636654317378998
0.43537414965986393,718.9338,0.36400312185287476
0.4382766439909297,718.9338,0.3627605438232422
0.44117913832199546,718.9338,0.3604090213775635
0.4440816326530612,718.9338,0.3568043112754822
0.446984126984127,718.9338,0.35280174016952515
0.44988662131519275,718.9338,0.34892287850379944
0.4527891156462585,718.9338,0.34511467814445496
0.4556916099773243,718.9338,0.3430313169956207
0.45859410430839004,718.9338,0.3388063311576843
0.4614965986394558,718.9338,0.33522504568099976
0.46439909297052157,718.9338,0.3311817944049835
0.46730158730158733,718.9338,0.3302462697029114
0.47020408163265304,718.9338,0.3275167644023895
0.4731065759637188,718.9338,0.32605984807014465
0.47600907029478456,718.9338,0.32385483384132385
0.47891156462585033,718.9338,0.32005202770233154
0.4818140589569161,718.9338,0.3167266547679901
0.48471655328798186,718.9338,0.3129825294017792
0.4876190476190476,718.9338,0.3093737065792084
0.4905215419501134,718.9338,0.30498507618904114
0.49342403628117915,718.9338,0.302416056394577
0.4963265306122449,718.9338,0.29811546206474304
0.4992290249433107,718.9338,0.29597562551498413
0.5021315192743764,718.9338,0.2941462993621826
0.5050340136054422,718.9338,0.2944251596927643
0.5079365079365079,718.9338,0.29573819041252136
0.5108390022675737,718.9338,0.2956061363220215
0.5137414965986394,718.9338,0.29582610726356506
0.5166439909297053,718.9338,0.29592105746269226
0.519546485260771,718.9338,0.294586718082428
0.5224489795918368,718.9338,0.29164978861808777
0.5253514739229025,718.9338,0.28970029950141907
0.5282539682539683,718.9338,0.28622063994407654
0.531156462585034,718.9338,0.28304266929626465
0.5340589569160997,718.9338,0.2814715504646301
0.5369614512471655,718.9338,0.282002717256546
0.5398639455782313,718.9338,0.28296202421188354
0.5427664399092971,718.9338,0.283797025680542
0.5456689342403628,718.9338,0.2860577404499054
0.5485714285714286,718.9338,0.28878718614578247
0.5514739229024943,718.9338,0.2918916940689087
0.5543764172335601,718.9338,0.29403895139694214
0.5572789115646258,718.9338,0.2960342466831207
0.5601814058956917,718.9338,0.29630419611930847
0.5630839002267574,718.9338,0.2968522608280182
0.5659863945578232,718.9338,0.29772183299064636
0.5688888888888889,718.9338,0.29878202080726624
0.5717913832199546,718.9338,0.30081382393836975
0.5746938775510204,718.9338,0.3024309277534485
0.5775963718820861,718.9338,0.3044112026691437
0.5804988662131519,718.9338,0.30672529339790344
0.5834013605442177,718.9338,0.30997079610824585
0.5863038548752835,718.9338,0.3136857748031616
0.5892063492063492,718.9338,0.31829991936683655
0.592108843537415,718.9338,0.32247617840766907
0.5950113378684807,718.9338,0.32518279552459717
0.5979138321995465,718.9338,0.32822760939598083
0.6008163265306122,718.9338,0.3307827115058899
0.603718820861678,718.9338,0.3330736756324768
0.6066213151927438,718.9338,0.33595067262649536
0.6095238095238096,718.9338,0.3359634280204773
0.6124263038548753,718.9338,0.3359962999820709
0.615328798185941,718.9338,0.3363000452518463
0.6182312925170068,718.9338,0.33586201071739197
0.6211337868480725,718.9338,0.3346633315086365
0.6240362811791383,718.9338,0.33425402641296387
0.626938775510204,718.9338,0.3335835933685303
0.6298412698412699,718.9338,0.3323011100292206
0.6327437641723356,718.9338,0.3318919837474823
0.6356462585034014,718.9338,0.3324125111103058
0.6385487528344671,718.9338,0.3335441052913666
0.6414512471655329,718.9338,0.33508822321891785
0.6443537414965986,718.9338,0.336160808801651
0.6472562358276645,718.9338,0.3370695412158966
0.6501587301587302,718.9338,0.33788636326789856
0.6530612244897959,718.9338,0.33799660205841064
0.6559637188208617,718.9338,0.3392869830131531
0.6588662131519274,718.9338,0.3393789529800415
0.6617687074829932,718.9338,0.338862806558609
0.6646712018140589,718.9338,0.33962446451187134
0.6675736961451247,718.9338,0.34137973189353943
0.6704761904761904,718.9338,0.3425920009613037
0.6733786848072563,718.9338,0.3456647992134094
0.676281179138322,718.9338,0.3475489318370819
0.6791836734693878,718.9338,0.349318265914917
0.6820861678004535,718.9338,0.3514685332775116
0.6849886621315193,718.9338,0.3536926805973053
0.687891156462585,718.9338,0.3542322516441345
0.6907936507936508,718.9338,0.3551819622516632
0.6936961451247166,718.9338,0.356900155544281
0.6965986394557823,718.9338,0.35860735177993774
0.6995011337868481,718.9338,0.36054670810699463
0.7024036281179138,718.9338,0.3624117374420166
0.7053061224489796,718.9338,0.3632935583591461
0.7082086167800453,718.9338,0.3636760711669922
0.7111111111111111,718.9338,0.3641960620880127
0.7140136054421768,718.9338,0.36389589309692383
0.7169160997732427,718.9338,0.3629230558872223
0.7198185941043084,718.9338,0.35936692357063293
0.7227210884353742,718.9338,0.35635241866111755
0.7256235827664399,718.9338,0.3529733121395111
0.7285260770975057,718.9338,0.35148361325263977
0.7314285714285714,718.9338,0.3492621183395386
0.7343310657596371,718.9338,0.3466159999370575
0.737233560090703,718.9338,0.34443119168281555
0.7401360544217687,718.9338,0.3424944281578064
0.7430385487528345,718.9338,0.34085139632225037
0.7459410430839002,718.9338,0.3387228548526764
0.748843537414966,718.9338,0.3364161252975464
0.7517460317460317,718.9338,0.3330848515033722
0.7546485260770975,718.9338,0.32950785756111145
0.7575510204081632,718.9338,0.3265201151371002
0.7604535147392291,718.9338,0.32392749190330505
0.7633560090702948,718.9338,0.321824848651886
0.7662585034013606,718.9338,0.32016342878341675
0.7691609977324263,718.9338,0.31901413202285767
0.7720634920634921,718.9338,0.31901809573173523
0.7749659863945578,718.9338,0.3177095651626587
0.7778684807256235,718.9338,0.31693750619888306
0.7807709750566894,718.9338,0.31634917855262756
0.7836734693877551,718.9338,0.3157182037830353
0.7865759637188209,718.9338,0.3127393424510956
